stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,wheelchair_boarding,parent_station,platform_code
B00411P,,Gg. Baaburroyyani Cibubur,,-6.360225,106.873970,1,,0,2,,
B00412P,,Gg. Balai Rakyat Balekambang,,-6.293289,106.855170,1,,0,2,,
B00414P,,Gg. Bambu Batu Ampar,,-6.281099,106.860230,1,,0,2,,
B00415P,,Gg. Barokah Lingkar Timur,,-6.196580,106.944050,1,,0,2,,
B00416P,,Gg. Barokah Marunda,,-6.127790,106.958740,1,,0,2,,
B00417P,,Gg. Baronang Cibubur,,-6.362516,106.884370,1,,0,2,,
B00418P,,Gg. Baru,,-6.302938,106.911950,1,,0,2,,
B00419P,,Gg. Bengkel Kalisari,,-6.333880,106.852630,1,,0,2,,
B00420P,,Gg. Beringin,,-6.384603,106.829200,1,,0,2,,
B00421P,,Gg. Beringin V RS Soekanto,,-6.227520,106.933040,1,,0,2,,
B00422P,,Gg. Bhakti Lingkar Timur,,-6.197075,106.944080,1,,0,2,,
B00423P,,Gg. Bidan Baru,,-6.327013,106.850270,1,,0,2,,
B00424P,,Gg. Bina Citra Susukan,,-6.312068,106.871780,1,,0,2,,
B00425P,,Gg. Borobudur Ragunan,,-6.306803,106.816790,1,,0,2,,
B00426P,,Gg. Bungur IX Rambutan,,-6.316983,106.884650,1,,0,2,,
B00427P,,Gg. Buntu Sembar,,-6.129992,106.919140,1,,0,2,,
B00428P,,Gg. Burung Dalam,,-6.137017,106.821320,1,,0,2,,
B00429P,,Gg. CC Palmerah,,-6.201889,106.788300,1,,0,2,,
B00430P,,Gg. Cemara Cilandak KKO,,-6.299412,106.814750,1,,0,2,,
B00432P,,Gg. Cengkeh Lubang Buaya,,-6.292786,106.905190,1,,0,2,,
B00433P,,Gg. Ciliwung Cililitan,,-6.263895,106.862220,1,,0,2,,
B00434P,,Gg. Condet Raya Prepedan,,-6.111906,106.705610,1,,0,2,,
B00435P,,Gg. Damai I Rorotan,,-6.150802,106.956040,1,,0,2,,
B00436P,,Gg. Damai Lapangan Tembak,,-6.347401,106.874480,1,,0,2,,
B00437P,,Gg. Damai Lingkar Timur,,-6.194933,106.943890,1,,0,2,,
B00438P,,Gg. Delima III,,-6.295721,106.903620,1,,0,2,,
B00439P,,Gg. Elang II Kebantenan,,-6.111453,106.928860,1,,0,2,,
B00440P,,Gg. Elang V Kebantenan,,-6.111645,106.928820,1,,0,2,,
B00441P,,Gg. Ferry Cibubur,,-6.348305,106.876560,1,,0,2,,
B00442P,,Gg. Film Jagakarsa,,-6.322356,106.811180,1,,0,2,,
B00444P,,Gg. Gading II Pisangan Timur,,-6.205063,106.881750,1,,0,2,,
B00445P,,Gg. Giat Raya Ciracas,,-6.330162,106.869680,1,,0,2,,
B00446P,,Gg. Gotong Royong,,-6.124932,106.893760,1,,0,2,,
B00447P,,Gg. H Daimin Hs Meruya Selatan,,-6.199156,106.741770,1,,0,2,,
B00448P,,Gg. H Kebantenan III,,-6.108365,106.933310,1,,0,2,,
B00449P,,Gg. H Piran,,-6.297323,106.893350,1,,0,2,,
B00450P,,Gg. H Satiri Manshur,,-6.173907,106.748500,1,,0,2,,
B00452P,,Gg. H. Abdul Rohim Marunda,,-6.120614,106.957000,1,,0,2,,
H00189P,,Puri Beta 1,,-6.230596,106.726020,2,,1,2,,
B00455P,,Gg. H. Abdullah Marunda,,-6.125838,106.956840,1,,0,2,,
B00390P,,Gambir 3,,-6.178796,106.830950,1,,0,2,,
B00454P,,Gg. H. Abdul Wahab,,-6.254501,106.826220,1,,0,2,,
B00456P,,Gg. H. Ahmad Nado,,-6.304413,106.802430,1,,0,2,,
B00457P,,Gg. H. Amsar,,-6.218711,106.770950,1,,0,2,,
B00458P,,Gg. H. Anim Semanan,,-6.168368,106.705940,1,,0,2,,
B00459P,,Gg. H. Ayub,,-6.270874,106.797620,1,,0,2,,
B00460P,,Gg. H. Bakri,,-6.129891,106.903480,1,,0,2,,
B00461P,,Gg. H. Bunen 1,,-6.232949,106.885160,1,,0,2,,
B00462P,,Gg. H. Bunen 2,,-6.232848,106.885260,1,,0,2,,
B00463P,,Gg. H. Dahlan,,-6.293827,106.904120,1,,0,2,,
B00464P,,Gg. H. Denas,,-6.127115,106.905970,1,,0,2,,
B00465P,,Gg. H. Doel Bojong Raya,,-6.167321,106.734230,1,,0,2,,
B00466P,,Gg. H. Emur Pondok Labu,,-6.301858,106.796140,1,,0,2,,
B00467P,,Gg. H. Ganan,,-6.335534,106.819090,1,,0,2,,
B00468P,,Gg. H. Gose Raya Cilangkap,,-6.338181,106.898850,1,,0,2,,
B00469P,,Gg. H. Jaid Petukangan,,-6.246071,106.751940,1,,0,2,,
B00470P,,Gg. H. Kamil,,-6.185002,106.959020,1,,0,2,,
B00471P,,Gg. H. Loong Tengah,,-6.286959,106.862990,1,,0,2,,
B00472P,,Gg. H. Mesir,,-6.337868,106.816240,1,,0,2,,
B00473P,,Gg. H. Mujeni Cililitan,,-6.263903,106.862280,1,,0,2,,
B00474P,,Gg. H. Naim Kembangan Utara,,-6.182271,106.734640,1,,0,2,,
B00475P,,Gg. H. Rosanih Baru,,-6.325861,106.850160,1,,0,2,,
B00476P,,Gg. H. Saibun Jati Padang,,-6.289383,106.829030,1,,0,2,,
B00478P,,Gg. H. Salihan Jati Padang,,-6.296404,106.828330,1,,0,2,,
B00479P,,Gg. H. Sanusi I Ulujami,,-6.241758,106.762980,1,,0,2,,
B00480P,,Gg. H. Seman Susukan,,-6.327213,106.868980,1,,0,2,,
B00481P,,Gg. H. Solihin 1 Tebet,,-6.223370,106.848370,1,,0,2,,
B00482P,,Gg. H. Syarip Sawah Mede,,-6.099468,106.705960,1,,0,2,,
B00483P,,Gg. H. Untung Rawa Buaya,,-6.163734,106.733520,1,,0,2,,
B00484P,,Gg. H. Yahya Balekambang,,-6.287078,106.850640,1,,0,2,,
B00485P,,Gg. H. Yusuf Jati Pdang,,-6.292902,106.828700,1,,0,2,,
B00486P,,Gg. Harapan I Jagakarsa,,-6.313476,106.812690,1,,0,2,,
B00487P,,Gg. Iman Utara Cibubur,,-6.358625,106.881840,1,,0,2,,
B00488P,,Gg. Industri IX Gunung Sahari,,-6.144826,106.834250,1,,0,2,,
B00489P,,Gg. Intip Petukangan,,-6.228409,106.752420,1,,0,2,,
B00490P,,Gg. Jambu,,-6.295578,106.897440,1,,0,2,,
B00491P,,Gg. Kancil I Lenteng Agung,,-6.316507,106.837740,1,,0,2,,
B00492P,,Gg. Kancil Marunda,,-6.106711,106.964790,1,,0,2,,
B00493P,,Gg. Kebembem 3,,-6.208366,106.884860,1,,0,2,,
B00494P,,Gg. Kelor,,-6.211791,106.860430,1,,0,2,,
B00495P,,Gg. Kelor 2,,-6.211486,106.860660,1,,0,2,,
B00496P,,Gg. Kembang II Pagelarang,,-6.304986,106.916810,1,,0,2,,
B00497P,,Gg. Kerang Raya Dadap,,-6.095880,106.715510,1,,0,2,,
B00498P,,Gg. Koperasi Ciracas,,-6.327325,106.869020,1,,0,2,,
B00499P,,Gg. Kunir II,,-6.133132,106.814350,1,,0,2,,
B00500P,,Gg. Kurung KDW,,-6.330806,106.882140,1,,0,2,,
B00501P,,Gg. L Utan Panjang Timur,,-6.166888,106.852560,1,,0,2,,
B00502P,,Gg. Langga,,-6.266260,106.881320,1,,0,2,,
B00503P,,Gg. Langgar II,,-6.255477,106.790370,1,,0,2,,
B00504P,,Gg. Langgar Kelapa Dua,,-6.213042,106.769410,1,,0,2,,
G00607,,Puri Beta 1,,-6.230596,106.726020,2,,0,2,H00189P,A
B00506P,,Gg. Lestari Cibubur,,-6.347515,106.874650,1,,0,2,,
B00507P,,Gg. Makmur II,,-6.293741,106.900560,1,,0,2,,
B00508P,,Gg. Makmur IV,,-6.295125,106.900230,1,,0,2,,
B00509P,,Gg. Manggis VIII Manggarai Selatan,,-6.220354,106.847670,1,,0,2,,
B00510P,,Gg. Manggis XIV Tj. Duren,,-6.178683,106.783710,1,,0,2,,
B00511P,,Gg. Mantap Cibubur,,-6.364269,106.886110,1,,0,2,,
B00512P,,Gg. Marang,,-6.217246,106.748550,1,,0,2,,
B00513P,,Gg. Masjid Al Istiqomah Tengah,,-6.292614,106.864770,1,,0,2,,
B00514P,,Gg. Masjid Al Khaerot Condet,,-6.278232,106.855010,1,,0,2,,
B00515P,,Gg. Mawar,,-6.267096,106.882510,1,,0,2,,
B00516P,,Gg. Mawar Kb. Jeruk,,-6.197361,106.767200,1,,0,2,,
B00517P,,Gg. Molen,,-6.307130,106.876290,1,,0,2,,
B00518P,,Gg. Muhi Pulo Gebang,,-6.210145,106.958330,1,,0,2,,
B00519P,,Gg. Mulia Manggarai Selatan,,-6.220622,106.848870,1,,0,2,,
G00701,,Jembatan Baru,,-6.154881,106.730433,1,,0,1,H00084P,A-B-C
B00521P,,Gg. Musholla Karang Tengah I,,-6.310623,106.782890,1,,0,2,,
B00522P,,Gg. Musholla Ragunan,,-6.308196,106.815880,1,,0,2,,
B00523P,,Gg. Nasim Badeh Susukan,,-6.312485,106.870290,1,,0,2,,
B00524P,,Gg. Nusa Indah Ciracas,,-6.326137,106.868740,1,,0,2,,
B00525P,,Gg. Oxport Kebantenan VII,,-6.110279,106.929410,1,,0,2,,
B00526P,,Gg. P Pertamina Marunda,,-6.120683,106.957090,1,,0,2,,
B00527P,,Gg. Padi Pelita Cipinang,,-6.211832,106.887700,1,,0,2,,
B00529P,,Gg. Pelangi Damai Raya,,-6.248529,106.753450,1,,0,2,,
B00530P,,Gg. Perjuangan Petukangan,,-6.233890,106.751560,1,,0,2,,
B00531P,,Gg. Petamburan I KS Tubun,,-6.190162,106.806560,1,,0,2,,
B00532P,,Gg. Poncol Malaka III,,-6.147690,106.956270,1,,0,2,,
B00533P,,Gg. Pos 5,,-6.122442,106.926910,1,,0,2,,
B00534P,,Gg. Pos Ayam,,-6.120971,106.926940,1,,0,2,,
B00535P,,Gg. Pos Komodor Halim,,-6.265611,106.883210,1,,0,2,,
B00536P,,Gg. Puskesmas Kebagusan Raya,,-6.296645,106.827300,1,,0,2,,
B00537P,,Gg. Ramli KS Tubun,,-6.191888,106.805940,1,,0,2,,
B00538P,,Gg. Randu,,-6.221883,106.899460,1,,0,2,,
B00539P,,Gg. Reformasi Damai Raya,,-6.259917,106.803270,1,,0,2,,
B00540P,,Gg. Remaja Rawa Kuning,,-6.198410,106.961640,1,,0,2,,
B00542P,,Gg. Robaya,,-6.333288,106.828190,1,,0,2,,
B00543P,,Gg. Rorotan 8,,-6.162760,106.961800,1,,0,2,,
B00544P,,Gg. Rukun Lingkar Timur,,-6.198644,106.944420,1,,0,2,,
B00545P,,Gg. Rw Ulujami Raya,,-6.249665,106.763700,1,,0,2,,
B00546P,,Gg. Sabar 2 Lingkar Timur,,-6.199915,106.944880,1,,0,2,,
B00547P,,Gg. Sabar Lingkar Timur,,-6.199577,106.944730,1,,0,2,,
B00548P,,Gg. Sadar IV,,-6.292873,106.902280,1,,0,2,,
B00549P,,Gg. Sadar Vb,,-6.292697,106.901400,1,,0,2,,
B00550P,,Gg. Sahabat Pulo Gebang,,-6.212271,106.955880,1,,0,2,,
B00551P,,Gg. Saminten,,-6.379436,106.849230,1,,0,2,,
B00552P,,Gg. Samudera Casa Goya,,-6.198942,106.777780,1,,0,2,,
B00553P,,Gg. Sapi,,-6.304642,106.911320,1,,0,2,,
B00554P,,Gg. Sawo 1,,-6.201760,106.935130,1,,0,2,,
B05948P,,Klinik Budhi Medika,,-6.196950,106.732350,1,,0,2,,
B00556P,,Gg. Sawo Joglo,,-6.217751,106.750340,1,,0,2,,
B00557P,,Gg. Sawo Rawabinong,,-6.304571,106.911410,1,,0,2,,
B00558P,,Gg. Sejahtera Lingkar Timur,,-6.200604,106.945190,1,,0,2,,
B00559P,,Gg. Seruni V Cipinang Lontar,,-6.215978,106.889920,1,,0,2,,
B00560P,,Gg. Service,,-6.297451,106.903460,1,,0,2,,
B00561P,,Gg. Siluman Cililitan Besar,,-6.264959,106.874700,1,,0,2,,
B00562P,,Gg. Subuh,,-6.211257,106.890580,1,,0,2,,
B00563P,,Gg. Suka Damai,,-6.295718,106.899060,1,,0,2,,
B03790P,,Sbr. Jln. Merpati Putih Kembangan Utara,,-6.173369,106.733500,1,,0,2,,
B00565P,,Gg. Swadaya II Cibubur,,-6.361451,106.884610,1,,0,2,,
B00566P,,Gg. Swadaya Pagelarang,,-6.302646,106.916860,1,,0,2,,
B00567P,,Gg. T Palmerah,,-6.204450,106.783000,1,,0,2,,
B00568P,,Gg. Tamansari Ragunan,,-6.305488,106.816140,1,,0,2,,
B03828P,,Sbr. Jln. Ruby Kembangan Utara,,-6.179903,106.734220,1,,0,2,,
B00570P,,Gg. Timbul Jaya Daan Mogot,,-6.153096,106.722390,1,,0,2,,
B00571P,,Gg. Tongolo,,-6.267049,106.882520,1,,0,2,,
B00572P,,Gg. Tresna Asih Cililitan,,-6.263788,106.868490,1,,0,2,,
B00573P,,Gg. Trijaya IV Tebet Timur,,-6.232163,106.852800,1,,0,2,,
B00574P,,Gg. U Palmerah,,-6.202682,106.782790,1,,0,2,,
B04281P,,Sbr. RS Grand Family,,-6.123642,106.738950,1,,0,2,,
B00576P,,Gg. Usaha Ciracas,,-6.319908,106.872600,1,,0,2,,
B00577P,,Gg. Wali Pertama Cijantung,,-6.326462,106.857430,1,,0,2,,
B00578P,,Gg. Waru,,-6.305813,106.912010,1,,0,2,,
B00579P,,Gardu PLN Gotong Royong,,-6.225352,106.896970,1,,0,2,,
B00580P,,Garuda Indonesia Pusat,,-6.183069,106.825910,1,,0,2,,
B00581P,,Garuda Indonesia Training Center,,-6.175417,106.721780,1,,0,2,,
B00582P,,Garuda Taman Mini 1,,-6.290384,106.881740,1,,0,2,,
B00583P,,Garuda Taman Mini 2,,-6.290148,106.881620,1,,0,2,,
B00584P,,Gas Alam,,-6.382128,106.866330,1,,0,2,,
B00586P,,Gatot Subroto LIPI 1,,-6.226962,106.817230,1,,0,2,,
B00587P,,Gatot Subroto LIPI 2,,-6.226792,106.817710,1,,0,2,,
B00588P,,GBI Sungai Yordan,,-6.166828,106.769800,1,,0,2,,
B00591P,,Gebu Minang,,-6.225359,106.855760,1,,0,2,,
B00592P,,Gedong Panjang 2,,-6.132546,106.806060,1,,0,2,,
B00594P,,Gedung ATC,,-6.188720,106.808320,1,,0,2,,
B00596P,,Gedung Granadi,,-6.231311,106.833010,1,,0,2,,
B03565P,,Sbr. Gg. Sawo Joglo,,-6.217713,106.749680,1,,0,2,,
B00598P,,Gedung OT,,-6.166688,106.727720,1,,0,2,,
B00599P,,Gedung Pertamina,,-6.230483,106.789710,1,,0,2,,
B00600P,,Gedung Pompa Cideng Siantar,,-6.173284,106.806690,1,,0,2,,
B00601P,,Gedung Pompa Pinang,,-6.112304,106.902720,1,,0,2,,
B00602P,,Gedung Pramuka,,-6.111364,106.925660,1,,0,2,,
B00603P,,Gedung Senam,,-6.224141,106.923390,1,,0,2,,
B00604P,,Gedung Wanita,,-6.200921,106.836240,1,,0,2,,
B00605P,,Gelael,,-6.242811,106.847500,1,,0,2,,
B00606P,,Gelanggang Remaja Ciracas,,-6.339460,106.882260,1,,0,2,,
B00607P,,Gelanggang Remaja Grogol Petamburan,,-6.178373,106.780940,1,,0,2,,
B00608P,,Gelanggang Remaja Pasar Minggu,,-6.284615,106.837870,1,,0,2,,
B00609P,,Gelanggang Remaja Tj. Priok,,-6.138770,106.871930,1,,0,2,,
B00610P,,Gelanggang TB Simatupang,,-6.289097,106.779090,1,,0,2,,
B00612P,,Gelora Bung Karno 2,,-6.224126,106.805580,1,,0,2,,
B00613P,,Gempol,,-6.307290,106.894150,1,,0,2,,
B00614P,,Gempol Baru 1,,-6.186429,106.954390,1,,0,2,,
B00615P,,Gempol Baru 2,,-6.186351,106.954700,1,,0,2,,
B00616P,,Gerbang Tol Bambu Apus 2,,-6.308108,106.896470,1,,0,2,,
B00617P,,Gerbang Tol Joglo 1,,-6.218914,106.744260,1,,0,2,,
B00618P,,Gerbang Tol Joglo 2,,-6.218702,106.744250,1,,0,2,,
B00619P,,Gerbang Tol Kb. Jeruk,,-6.190592,106.767520,1,,0,2,,
B00620P,,Gerbang Tol Meruya Selatan 1,,-6.206190,106.738820,1,,0,2,,
B00621P,,Gerbang Tol Meruya Selatan 2,,-6.206230,106.738360,1,,0,2,,
B00622P,,Gerbang Tol Pondok Gede,,-6.258346,106.910080,1,,0,2,,
B00623P,,Gerbang Tol Tj. Duren,,-6.173231,106.790490,1,,0,2,,
B00624P,,Gerbang Tol Veteran,,-6.261369,106.767210,1,,0,2,,
B00611P,,Gelora Bung Karno 1,,-6.224642,106.805600,1,,0,2,,
B00625P,,Gereja Filipi,,-6.104601,106.936920,1,,0,2,,
B00626P,,Gereja HKBP Cilangkap,,-6.334412,106.897440,1,,0,2,,
B00627P,,Gereja HKBP Cipete,,-6.272186,106.800860,1,,0,2,,
B00628P,,Gereja HKBP Duren Sawit,,-6.223308,106.913690,1,,0,2,,
B00630P,,Gereja Jemaat Kiwi,,-6.339041,106.872150,1,,0,2,,
B00631P,,Gereja Katholik Salib Suci,,-6.125765,106.919760,1,,0,2,,
B00632P,,Gereja Oikumene,,-6.262445,106.887070,1,,0,2,,
B00633P,,Gereja Ora Et Labora,,-6.110257,106.926070,1,,0,2,,
B03247P,,Ruko Meruya Ilir,,-6.197437,106.750670,1,,0,2,,
B00635P,,Gereja Reformed Injili Indonesia,,-6.153049,106.844300,1,,0,2,,
B00636P,,Gereja Santa Anna 1,,-6.233953,106.909980,1,,0,2,,
B00637P,,Gereja Santa Anna 2,,-6.234003,106.910140,1,,0,2,,
B00638P,,Gereja Santa Maria Imakulata,,-6.127632,106.704590,1,,0,2,,
B00640P,,Gereja Santo Bonaventura,,-6.176577,106.886590,1,,0,2,,
B00641P,,Gereja Sumber Kasih,,-6.302820,106.786280,1,,0,2,,
B00642P,,Gereja Tiberias Kelapa Gading,,-6.151141,106.904040,1,,0,2,,
B00643P,,Giant Ekspres Pondok Kopi,,-6.226153,106.943630,1,,0,2,,
B00645P,,Giant Pondok Gede 1,,-6.278286,106.913270,1,,0,2,,
B00646P,,Giant Pondok Gede 2,,-6.277896,106.913090,1,,0,2,,
B00647P,,Giant Rawamangun,,-6.199861,106.890340,1,,0,2,,
B00648P,,GKJ Tj. Priok,,-6.105058,106.932140,1,,0,2,,
B00649P,,Global SeVilla Pulo Mas,,-6.183941,106.886940,1,,0,2,,
B00651P,,Goethe Institute,,-6.189522,106.831380,1,,0,2,,
B00652P,,Gojek Kemang Timur,,-6.272963,106.821420,1,,0,2,,
B00654P,,Golden Fatmawati,,-6.276685,106.797610,1,,0,2,,
B00655P,,Golf Bandar Kemayoran,,-6.143748,106.853740,1,,0,2,,
B00656P,,Gongseng,,-6.326712,106.863760,1,,0,2,,
B00657P,,GOR Cipayung 1,,-6.308072,106.919220,1,,0,2,,
B00658P,,GOR Cipayung 2,,-6.307980,106.919320,1,,0,2,,
B00659P,,GOR Ciracas,,-6.325147,106.864130,1,,0,2,,
B00660P,,GOR Handayani Kemanggisan,,-6.187211,106.790000,1,,0,2,,
B00661P,,GOR Pondok Bambu,,-6.223465,106.904000,1,,0,2,,
B00662P,,GOR Popki Cibubur,,-6.367500,106.889230,1,,0,2,,
B00665P,,GP Mall 1,,-6.259636,107.019880,1,,0,2,,
B00666P,,GP Mall 2,,-6.259474,107.019870,1,,0,2,,
B00667P,,GPIB Bukit Moria,,-6.241727,106.844540,1,,0,2,,
B00668P,,Gracious,,-6.153865,106.807890,1,,0,2,,
B00670P,,Graha Delta Tengah,,-6.293105,106.859720,1,,0,2,,
B00671P,,Graha Dirgantara,,-6.255702,106.882960,1,,0,2,,
B00672P,,Graha Kayu Manis,,-6.288287,106.852010,1,,0,2,,
B00673P,,Graha Kemenpora,,-6.214153,106.798910,1,,0,2,,
B00674P,,Graha Kirana,,-6.150359,106.887550,1,,0,2,,
B00675P,,Graha Mandiri,,-6.197443,106.825330,1,,0,2,,
B00676P,,Graha Morris,,-6.151470,106.897980,1,,0,2,,
B00679P,,Graha Pejaten,,-6.277337,106.841870,1,,0,2,,
B00682P,,Graha Sindu Bpk Penabur,,-6.159971,106.835090,1,,0,2,,
B00684P,,Graha Werdatama Pondok Labu,,-6.309163,106.794610,1,,0,2,,
B00685P,,Gramedia Harapan Indah,,-6.176310,106.974270,1,,0,2,,
B00686P,,Grand Boutique Centre,,-6.135310,106.829480,1,,0,2,,
B00687P,,Grand Cempaka Hotel,,-6.173334,106.860750,1,,0,2,,
B00688P,,Grand Centro Bintaro,,-6.258839,106.759680,1,,0,2,,
B00689P,,Grand Dhika City,,-6.261877,107.018580,1,,0,2,,
B00692P,,Grand Palm,,-6.178166,106.715410,1,,0,2,,
B00693P,,Grand Pasar Minggu,,-6.290648,106.842360,1,,0,2,,
B00694P,,Grand Sahid,,-6.210975,106.820590,1,,0,2,,
B00695P,,Grand Wijaya Dharmawangsa,,-6.254752,106.800340,1,,0,2,,
B00879P,,Jln. B Basmol Raya,,-6.161701,106.751760,1,,0,2,,
B00698P,,Green Permata,,-6.229061,106.760650,1,,0,2,,
B00699P,,Green Puri,,-6.174128,106.706840,1,,0,2,,
B00700P,,Green Terrace,,-6.303484,106.885390,1,,0,2,,
B00701P,,Green Terrace 2,,-6.304780,106.887240,1,,0,2,,
B00702P,,Greenlife Ciracas,,-6.327194,106.882650,1,,0,2,,
B00703P,,Grha Intirub,,-6.265216,106.875990,1,,0,2,,
B00704P,,Grha Intirub 2,,-6.265491,106.876720,1,,0,2,,
B00705P,,Grha Muncul Mekar,,-6.209652,106.770930,1,,0,2,,
B05135P,,Simpang Sabar Raya Petukangan 2,,-6.236966,106.752600,1,,0,2,,
B00707P,,Grii Kelapa Gading,,-6.145063,106.909530,1,,0,2,,
B00708P,,Griya Ardhya Garini 1,,-6.259502,106.889530,1,,0,2,,
B00709P,,Griya Ardhya Garini 2,,-6.259544,106.889420,1,,0,2,,
B00710P,,Griya Galaxy 126,,-6.283553,106.864310,1,,0,2,,
B00712P,,Griya Harapan Permai,,-6.183297,106.981670,1,,0,2,,
B00713P,,Griya Kukila Halim Perdanakusuma,,-6.284560,106.906780,1,,0,2,,
B00714P,,Griya Sujud Kayu Manis,,-6.288991,106.853530,1,,0,2,,
B00715P,,Groserindo,,-6.249011,107.016860,1,,0,2,,
H00091P,,JORR,,-6.236104,106.754880,2,,1,2,,
B00717P,,Gubah Al Haddad,,-6.107712,106.899610,1,,0,2,,
B00718P,,Gunawarman 1,,-6.237947,106.807240,1,,0,2,,
B00683P,,Graha Sucofindo,,-6.251886,106.842480,1,,0,2,,
B00719P,,Gunawarman 2,,-6.234276,106.807560,1,,0,2,,
B00721P,,Gunung Sahari Mangga Dua Barat,,-6.137083,106.832290,1,,0,2,,
B00722P,,Gunung Sahari Mangga Dua Timur,,-6.137032,106.832540,1,,0,2,,
B00723P,,H Soleh I Sukabumi Selatan,,-6.219658,106.778470,1,,0,2,,
B05154P,,Simpang Srengseng Meruya Ilir 1,,-6.197437,106.756330,1,,0,2,,
B00725P,,H. Agus Salim 2,,-6.184459,106.824800,1,,0,2,,
B00726P,,H. Alwi,,-6.309595,106.838900,1,,0,2,,
B00727P,,H. Moh Nail,,-6.379503,106.850840,1,,0,2,,
B00728P,,H. Naman Noer Ali,,-6.248932,106.942080,1,,0,2,,
B00729P,,H. Nawi Jln. Madrasah,,-6.268026,106.797120,1,,0,2,,
B00730P,,H. Nawi Jln. Timbul,,-6.268439,106.797440,1,,0,2,,
B00664P,,GOR Sumantri 2,,-6.221038,106.831890,1,,0,2,,
B00732P,,Halim PK,,-6.241981,106.877920,1,,0,2,,
B00733P,,Halimun 1,,-6.205233,106.833500,1,,0,2,,
B00762P,,Harapan Indah Boulevard,,-6.186073,106.975020,1,,0,2,,
B00763P,,Harco Mangga Dua,,-6.135648,106.829570,1,,0,2,,
B00764P,,Haris Hotel Kelapa Gading,,-6.157718,106.910530,1,,0,2,,
B00767P,,Hero Basuki Rahmat,,-6.227640,106.882960,1,,0,2,,
B00768P,,HKBP Petukangan,,-6.236688,106.750990,1,,0,2,,
B00769P,,HKBP Rawamangun,,-6.196463,106.885970,1,,0,2,,
B00770P,,Honda Letjen Suprapto,,-6.174933,106.849730,1,,0,2,,
B00772P,,Hotel Ambhara Blok M,,-6.243499,106.803180,1,,0,2,,
B00774P,,Hotel Borobudur 2,,-6.159653,106.839120,1,,0,2,,
B00775P,,Hotel Kalisma KS Tubun,,-6.188855,106.808240,1,,0,2,,
B00777P,,Hotel Mega Anggrek,,-6.184825,106.789940,1,,0,2,,
B00778P,,Hotel Melawai,,-6.245857,106.799790,1,,0,2,,
B00779P,,Hotel Millenium Kb. Sirih,,-6.182679,106.816390,1,,0,2,,
B00780P,,Hotel Mulia,,-6.213782,106.796020,1,,0,2,,
B00781P,,Hotel Olive 1,,-6.217195,106.618820,1,,0,2,,
B00782P,,Hotel Olive 2,,-6.216591,106.618880,1,,0,2,,
B00784P,,Hutan Kota Srengseng,,-6.208678,106.763610,1,,0,2,,
B00785P,,IBI-K 57,,-6.334036,106.833000,1,,0,2,,
B00786P,,Ibik 57,,-6.333957,106.833000,1,,0,2,,
B00787P,,Icon Residence,,-6.201827,106.782680,1,,0,2,,
B03409P,,SDN Pesanggrahan 10 Pagi,,-6.259198,106.756940,1,,0,2,,
B00791P,,Imigrasi Jaktim 1,,-6.214787,106.881820,1,,0,2,,
B00792P,,Imigrasi Jaktim 2,,-6.214552,106.881800,1,,0,2,,
B00793P,,Imigrasi Kelas 1 Jakut,,-6.145052,106.893790,1,,0,2,,
B00794P,,Imigrasi Kelas I Jaksel,,-6.273244,106.774780,1,,0,2,,
B00795P,,Imperium,,-6.210363,106.830590,1,,0,2,,
B00796P,,Indosiar 1,,-6.163383,106.775500,1,,0,2,,
B00797P,,Indosiar 2,,-6.163521,106.775270,1,,0,2,,
B00798P,,Industri SPBU Shell,,-6.146556,106.835410,1,,0,2,,
B00799P,,Infinia Park,,-6.212589,106.845620,1,,0,2,,
B01179P,,Jln. Jeruk Joglo Barat,,-6.218007,106.757200,1,,0,2,,
B00802P,,Institut Teknologi Budi Utomo 1,,-6.221862,106.939320,1,,0,2,,
B00803P,,Institut Teknologi Budi Utomo 2,,-6.221926,106.939330,1,,0,2,,
B00804P,,Intakindo,,-6.208861,106.810180,1,,0,2,,
B00805P,,Ir H Djuanda,,-6.381864,106.865510,1,,0,2,,
B00807P,,Iskandar Muda,,-6.244300,106.782490,1,,0,2,,
B00808P,,Islamic,,-6.228521,106.614730,1,,0,2,,
B00809P,,Islamic Centre Wasilah Subuh,,-6.336630,106.897680,1,,0,2,,
B00810P,,Istiqlal 1,,-6.172371,106.830710,1,,0,2,,
B00813P,,ITC Cipulir,,-6.237701,106.765150,1,,0,2,,
B00814P,,ITC Fatmawati,,-6.263520,106.797160,1,,0,2,,
B00815P,,ITC Mangga Dua,,-6.136085,106.825490,1,,0,2,,
B00816P,,ITC Roxy,,-6.167370,106.802480,1,,0,2,,
B00817P,,ITC Serpong 1,,-6.286016,106.664930,1,,0,2,,
B00818P,,ITC Serpong 2,,-6.286624,106.665630,1,,0,2,,
B00821P,,Jagakarsa St. Lenteng Agung,,-6.332399,106.835060,1,,0,2,,
B00822P,,Jagal 1,,-6.190849,106.934650,1,,0,2,,
B00823P,,Jagal 2,,-6.190792,106.934720,1,,0,2,,
B00824P,,Jaha,,-6.292428,106.812450,1,,0,2,,
B00826P,,Jakarta International Velodrome,,-6.193313,106.890000,1,,0,2,,
B00828P,,Jakarta Islamic Centre 1,,-6.119721,106.917040,1,,0,2,,
